id_producao,id_data,id_maquina,id_turno,tempo_disponivel_min,tempo_paradas_planejadas_min,tempo_paradas_naoplan_min,tempo_operacao_min,qtd_planejada,qtd_produzida,qtd_refugo,qtd_retrabalho,tempo_ciclo_ideal_seg
3697,114,5,1,480,49,12,419,2000,1710,62,23,6.2
3698,114,5,2,480,44,20,416,2000,1507,70,25,6.2
3699,114,5,3,480,56,37,387,2000,1939,63,16,6.2
3700,114,6,1,480,49,30,401,4000,3876,140,34,3.5
3701,114,6,2,480,32,42,406,4000,3536,125,47,3.5
3702,114,6,3,480,43,38,399,4000,3617,130,62,3.5
3703,114,7,1,480,55,7,418,4000,3118,119,47,3.8
3704,114,7,2,480,34,14,432,4000,3861,136,33,3.8
3705,114,7,3,480,43,26,411,4000,3679,160,51,3.8
3706,114,8,1,480,49,39,392,2000,1938,88,23,7.0
3707,114,8,2,480,53,10,417,2000,1786,58,17,7.0
3708,114,8,3,480,38,14,428,2000,1635,66,20,7.0
3709,114,9,1,480,40,15,425,2000,1748,55,23,7.5
3710,114,9,2,480,50,27,403,2000,1948,69,27,7.5
3711,114,9,3,480,51,8,421,2000,1911,84,22,7.5
3712,114,10,1,480,33,58,389,4000,3059,114,34,2.5
3713,114,10,2,480,56,54,370,4000,3292,103,50,2.5
3714,114,10,3,480,34,49,397,4000,3070,94,45,2.5
3715,114,11,1,480,45,22,413,4000,3062,115,47,2.7
3716,114,11,2,480,44,47,389,4000,3256,82,34,2.7
3717,114,11,3,480,54,37,389,4000,3350,91,31,2.7
3718,114,12,1,480,46,40,394,2000,1670,56,26,8.0
3719,114,12,2,480,46,10,424,2000,1509,59,17,8.0
3720,114,12,3,480,47,38,395,2000,1793,59,27,8.0
3721,115,1,1,480,35,6,439,3000,2825,86,24,4.5
3722,115,1,2,480,44,33,403,3000,2302,96,30,4.5
3723,115,1,3,480,52,8,420,3000,2252,95,42,4.5
3724,115,2,1,480,36,11,433,3000,2639,89,34,4.8
3725,115,2,2,480,30,46,404,3000,2587,105,49,4.8
3726,115,2,3,480,59,10,411,3000,2617,88,34,4.8
3727,115,3,1,480,54,108,318,3000,2862,88,21,5.0
3728,115,3,2,480,59,30,391,3000,2831,85,38,5.0
3729,115,3,3,480,35,98,347,3000,2252,82,20,5.0
3730,115,4,1,480,47,77,356,2000,1628,72,28,6.0
3731,115,4,2,480,30,39,411,2000,1694,77,20,6.0
3732,115,4,3,480,40,62,378,2000,1648,49,22,6.0
3733,115,5,1,480,40,10,430,2000,1801,61,16,6.2
3734,115,5,2,480,37,52,391,2000,1913,62,27,6.2
3735,115,5,3,480,50,44,386,2000,1871,85,27,6.2
3736,115,6,1,480,59,14,407,4000,3738,145,58,3.5
3737,115,6,2,480,52,7,421,4000,3140,139,35,3.5
3738,115,6,3,480,52,37,391,4000,3401,151,38,3.5
3739,115,7,1,480,35,31,414,4000,3327,106,22,3.8
3740,115,7,2,480,44,34,402,4000,3019,95,28,3.8
3741,115,7,3,480,44,40,396,4000,3368,108,32,3.8
3742,115,8,1,480,35,23,422,2000,1788,67,15,7.0
3743,115,8,2,480,41,38,401,2000,1575,49,19,7.0
3744,115,8,3,480,47,52,381,2000,1711,52,24,7.0
3745,115,9,1,480,42,13,425,2000,1899,69,21,7.5
3746,115,9,2,480,56,32,392,2000,1940,87,29,7.5
3747,115,9,3,480,43,18,419,2000,1766,73,32,7.5
3748,115,10,1,480,60,70,350,4000,3299,122,59,2.5
3749,115,10,2,480,49,95,336,4000,3185,120,41,2.5
3750,115,10,3,480,55,35,390,4000,3822,92,23,2.5
3751,115,11,1,480,60,46,374,4000,3846,125,53,2.7
3752,115,11,2,480,37,59,384,4000,3836,131,55,2.7
3753,115,11,3,480,55,59,366,4000,3336,103,48,2.7
3754,115,12,1,480,34,56,390,2000,1759,55,21,8.0
3755,115,12,2,480,39,58,383,2000,1584,71,21,8.0
3756,115,12,3,480,57,17,406,2000,1584,63,16,8.0
3757,116,1,1,480,54,59,367,3000,2748,116,51,4.5
3758,116,1,2,480,38,60,382,3000,2621,119,43,4.5
3759,116,1,3,480,42,13,425,3000,2496,106,40,4.5
3760,116,2,1,480,42,12,426,3000,2383,83,32,4.8
3761,116,2,2,480,42,35,403,3000,2912,121,37,4.8
3762,116,2,3,480,43,34,403,3000,2707,120,51,4.8
3763,116,3,1,480,46,52,382,3000,2580,85,24,5.0
3764,116,3,2,480,54,84,342,3000,2866,121,41,5.0
3765,116,3,3,480,35,57,388,3000,2289,83,28,5.0
3766,116,4,1,480,47,38,395,2000,1875,78,17,6.0
3767,116,4,2,480,43,46,391,2000,1560,67,27,6.0
3768,116,4,3,480,48,115,317,2000,1892,86,37,6.0
3769,116,5,1,480,49,41,390,2000,1594,53,13,6.2
3770,116,5,2,480,34,11,435,2000,1746,70,22,6.2
3771,116,5,3,480,58,50,372,2000,1522,64,27,6.2
3772,116,6,1,480,58,13,409,4000,3592,122,25,3.5
3773,116,6,2,480,37,10,433,4000,3362,144,69,3.5
3774,116,6,3,480,39,5,436,4000,3712,141,40,3.5
3775,116,7,1,480,58,59,363,4000,3734,124,36,3.8
3776,116,7,2,480,31,57,392,4000,3171,145,54,3.8
3777,116,7,3,480,39,8,433,4000,3169,146,61,3.8
3778,116,8,1,480,35,36,409,2000,1533,69,22,7.0
3779,116,8,2,480,42,38,400,2000,1941,61,21,7.0
3780,116,8,3,480,57,18,405,2000,1729,59,27,7.0
3781,116,9,1,480,30,41,409,2000,1791,79,39,7.5
3782,116,9,2,480,30,25,425,2000,1709,53,10,7.5
3783,116,9,3,480,41,6,433,2000,1780,74,29,7.5
3784,116,10,1,480,31,48,401,4000,3267,72,32,2.5
3785,116,10,2,480,45,56,379,4000,3185,83,40,2.5
3786,116,10,3,480,39,109,332,4000,3737,92,24,2.5
3787,116,11,1,480,53,54,373,4000,3631,117,42,2.7
3788,116,11,2,480,50,59,371,4000,3676,91,27,2.7
3789,116,11,3,480,35,22,423,4000,3284,97,39,2.7
3790,116,12,1,480,39,14,427,2000,1700,63,28,8.0
3791,116,12,2,480,47,39,394,2000,1836,69,20,8.0
3792,116,12,3,480,40,49,391,2000,1787,68,21,8.0
3793,117,1,1,480,33,58,389,3000,2924,121,38,4.5
3794,117,1,2,480,57,40,383,3000,2687,88,28,4.5
3795,117,1,3,480,52,32,396,3000,2546,115,32,4.5
3796,117,2,1,480,58,53,369,3000,2898,126,56,4.8
3797,117,2,2,480,48,57,375,3000,2348,71,19,4.8
3798,117,2,3,480,37,43,400,3000,2415,102,28,4.8
3799,117,3,1,480,34,33,413,3000,2806,101,34,5.0
3800,117,3,2,480,30,32,418,3000,2662,112,37,5.0
3801,117,3,3,480,49,113,318,3000,2606,84,32,5.0
3802,117,4,1,480,36,88,356,2000,1930,70,22,6.0
3803,117,4,2,480,59,110,311,2000,1742,63,31,6.0
3804,117,4,3,480,37,54,389,2000,1627,72,14,6.0
3805,117,5,1,480,45,23,412,2000,1771,58,28,6.2
3806,117,5,2,480,36,52,392,2000,1774,58,16,6.2
3807,117,5,3,480,53,39,388,2000,1752,75,21,6.2
3808,117,6,1,480,53,10,417,4000,3267,130,49,3.5
3809,117,6,2,480,47,31,402,4000,3504,105,36,3.5
3810,117,6,3,480,48,38,394,4000,3067,140,47,3.5
3811,117,7,1,480,47,7,426,4000,3098,142,33,3.8
3812,117,7,2,480,40,12,428,4000,3071,141,32,3.8
3813,117,7,3,480,43,8,429,4000,3000,134,27,3.8
3814,117,8,1,480,31,24,425,2000,1666,70,22,7.0
3815,117,8,2,480,59,55,366,2000,1853,57,27,7.0
3816,117,8,3,480,38,11,431,2000,1720,72,22,7.0
3817,117,9,1,480,37,40,403,2000,1849,80,38,7.5
3818,117,9,2,480,56,14,410,2000,1732,62,17,7.5
3819,117,9,3,480,47,35,398,2000,1936,69,17,7.5
3820,117,10,1,480,59,44,377,4000,3433,116,45,2.5
3821,117,10,2,480,49,87,344,4000,3203,69,22,2.5
3822,117,10,3,480,40,37,403,4000,3353,121,54,2.5
3823,117,11,1,480,54,40,386,4000,3417,122,49,2.7
3824,117,11,2,480,46,46,388,4000,3507,74,17,2.7
3825,117,11,3,480,36,18,426,4000,3581,111,40,2.7
3826,117,12,1,480,49,58,373,2000,1670,52,13,8.0
3827,117,12,2,480,60,34,386,2000,1950,79,37,8.0
3828,117,12,3,480,45,11,424,2000,1515,71,16,8.0
3829,118,1,1,480,45,38,397,3000,2424,88,34,4.5
3830,118,1,2,480,57,13,410,3000,2422,86,26,4.5
3831,118,2,1,480,46,27,407,3000,2801,105,27,4.8
3832,118,2,2,480,56,36,388,3000,2402,97,44,4.8
3833,118,3,1,480,59,78,343,3000,2334,89,25,5.0
3834,118,3,2,480,51,35,394,3000,2561,95,22,5.0
3835,118,4,1,480,41,41,398,2000,1877,84,22,6.0
3836,118,4,2,480,41,47,392,2000,1658,68,31,6.0
3837,118,5,1,480,30,26,424,2000,1827,66,31,6.2
3838,118,5,2,480,39,23,418,2000,1594,57,22,6.2
3839,118,6,1,480,57,58,365,4000,3121,136,60,3.5
3840,118,6,2,480,53,40,387,4000,3699,122,30,3.5
3841,118,7,1,480,33,14,433,4000,3458,118,47,3.8
3842,118,7,2,480,32,51,397,4000,3581,128,44,3.8
3843,118,8,1,480,44,31,405,2000,1531,51,17,7.0
3844,118,8,2,480,41,28,411,2000,1656,58,12,7.0
3845,118,9,1,480,40,14,426,2000,1628,63,23,7.5
3846,118,9,2,480,30,6,444,2000,1688,57,18,7.5
3847,118,10,1,480,31,112,337,4000,3106,78,38,2.5
3848,118,10,2,480,59,112,309,4000,3861,104,34,2.5
3849,118,11,1,480,37,52,391,4000,3086,71,34,2.7
3850,118,11,2,480,47,43,390,4000,3040,63,29,2.7
3851,118,12,1,480,35,18,427,2000,1799,70,23,8.0
3852,118,12,2,480,37,14,429,2000,1577,47,10,8.0
3853,119,1,1,480,58,24,398,3000,2272,87,25,4.5
3854,119,1,2,480,56,56,368,3000,2767,92,37,4.5
3855,119,2,1,480,56,50,374,3000,2362,84,30,4.8
3856,119,2,2,480,53,18,409,3000,2585,110,46,4.8
3857,119,3,1,480,31,59,390,3000,2615,95,22,5.0
3858,119,3,2,480,39,55,386,3000,2505,101,35,5.0
3859,119,4,1,480,58,61,361,2000,1525,61,16,6.0
3860,119,4,2,480,57,62,361,2000,1940,73,15,6.0
3861,119,5,1,480,33,35,412,2000,1884,69,19,6.2
3862,119,5,2,480,36,60,384,2000,1878,81,37,6.2
3863,119,6,1,480,42,55,383,4000,3219,119,24,3.5
3864,119,6,2,480,34,49,397,4000,3142,140,41,3.5
3865,119,7,1,480,56,49,375,4000,3036,107,49,3.8
3866,119,7,2,480,32,21,427,4000,3373,102,31,3.8
3867,119,8,1,480,49,45,386,2000,1823,77,31,7.0
3868,119,8,2,480,50,17,413,2000,1551,53,13,7.0
3869,119,9,1,480,35,54,391,2000,1511,69,32,7.5
3870,119,9,2,480,50,43,387,2000,1579,51,14,7.5
3871,119,10,1,480,57,32,391,4000,3745,126,43,2.5
3872,119,10,2,480,47,118,315,4000,3511,120,44,2.5
3873,119,11,1,480,59,25,396,4000,3407,115,32,2.7
3874,119,11,2,480,31,31,418,4000,3551,86,32,2.7
3875,119,12,1,480,55,20,405,2000,1515,55,26,8.0
3876,119,12,2,480,37,10,433,2000,1648,51,19,8.0
3877,120,1,1,480,46,42,392,3000,2493,84,40,4.5
3878,120,1,2,480,58,17,405,3000,2641,92,24,4.5
3879,120,1,3,480,50,10,420,3000,2610,101,22,4.5
3880,120,2,1,480,50,54,376,3000,2817,129,29,4.8
3881,120,2,2,480,52,7,421,3000,2642,119,50,4.8
3882,120,2,3,480,33,53,394,3000,2912,98,40,4.8
3883,120,3,1,480,34,93,353,3000,2398,79,17,5.0
3884,120,3,2,480,40,51,389,3000,2473,110,42,5.0
3885,120,3,3,480,54,87,339,3000,2451,92,29,5.0
3886,120,4,1,480,54,90,336,2000,1882,76,16,6.0
3887,120,4,2,480,35,68,377,2000,1548,57,21,6.0
3888,120,4,3,480,35,118,327,2000,1800,74,29,6.0
3889,120,5,1,480,40,7,433,2000,1617,55,26,6.2
3890,120,5,2,480,45,43,392,2000,1697,76,32,6.2
3891,120,5,3,480,31,20,429,2000,1947,71,20,6.2
3892,120,6,1,480,36,38,406,4000,3138,124,30,3.5
3893,120,6,2,480,34,29,417,4000,3034,104,42,3.5
3894,120,6,3,480,40,24,416,4000,3670,172,75,3.5
3895,120,7,1,480,54,20,406,4000,3828,118,49,3.8
3896,120,7,2,480,50,29,401,4000,3908,141,62,3.8
3897,120,7,3,480,30,12,438,4000,3111,108,23,3.8
3898,120,8,1,480,54,6,420,2000,1534,51,11,7.0
3899,120,8,2,480,51,55,374,2000,1623,64,31,7.0
3900,120,8,3,480,31,15,434,2000,1902,62,17,7.0
3901,120,9,1,480,35,29,416,2000,1858,57,20,7.5
3902,120,9,2,480,39,50,391,2000,1909,89,25,7.5
3903,120,9,3,480,34,33,413,2000,1721,72,27,7.5
3904,120,10,1,480,57,71,352,4000,3752,133,48,2.5
3905,120,10,2,480,55,56,369,4000,3901,112,35,2.5
3906,120,10,3,480,49,32,399,4000,3784,119,25,2.5
3907,120,11,1,480,37,59,384,4000,3015,102,30,2.7
3908,120,11,2,480,37,50,393,4000,3734,77,19,2.7
3909,120,11,3,480,33,46,401,4000,3211,83,41,2.7
3910,120,12,1,480,54,24,402,2000,1906,87,26,8.0
3911,120,12,2,480,52,29,399,2000,1607,70,28,8.0
3912,120,12,3,480,35,39,406,2000,1673,64,22,8.0
3913,121,1,1,480,49,45,386,3000,2512,114,37,4.5
3914,121,1,2,480,39,27,414,3000,2891,131,28,4.5
3915,121,1,3,480,43,31,406,3000,2579,96,37,4.5
3916,121,2,1,480,53,37,390,3000,2327,87,22,4.8
3917,121,2,2,480,32,19,429,3000,2580,81,35,4.8
3918,121,2,3,480,38,36,406,3000,2619,121,29,4.8
3919,121,3,1,480,51,111,318,3000,2889,121,29,5.0
3920,121,3,2,480,56,80,344,3000,2288,85,36,5.0
3921,121,3,3,480,54,97,329,3000,2665,107,33,5.0
3922,121,4,1,480,39,40,401,2000,1883,71,35,6.0
3923,121,4,2,480,55,119,306,2000,1798,55,21,6.0
3924,121,4,3,480,30,87,363,2000,1878,74,30,6.0
3925,121,5,1,480,45,40,395,2000,1953,66,16,6.2
3926,121,5,2,480,48,56,376,2000,1516,65,30,6.2
3927,121,5,3,480,49,41,390,2000,1623,52,16,6.2
3928,121,6,1,480,38,46,396,4000,3514,108,51,3.5
3929,121,6,2,480,38,36,406,4000,3914,153,63,3.5
3930,121,6,3,480,41,15,424,4000,3581,153,66,3.5
3931,121,7,1,480,36,6,438,4000,3208,149,74,3.8
3932,121,7,2,480,55,44,381,4000,3861,134,54,3.8
3933,121,7,3,480,38,45,397,4000,3890,123,42,3.8
3934,121,8,1,480,37,48,395,2000,1518,61,14,7.0
3935,121,8,2,480,35,34,411,2000,1937,81,31,7.0
3936,121,8,3,480,46,21,413,2000,1582,59,17,7.0
3937,121,9,1,480,43,38,399,2000,1611,61,29,7.5
3938,121,9,2,480,57,6,417,2000,1943,78,23,7.5
3939,121,9,3,480,49,10,421,2000,1634,53,21,7.5
3940,121,10,1,480,33,55,392,4000,3808,142,64,2.5
3941,121,10,2,480,54,34,392,4000,3721,140,43,2.5
3942,121,10,3,480,44,46,390,4000,3784,97,36,2.5
3943,121,11,1,480,56,26,398,4000,3370,111,34,2.7
3944,121,11,2,480,33,58,389,4000,3013,77,22,2.7
3945,121,11,3,480,38,23,419,4000,3289,103,41,2.7
3946,121,12,1,480,60,21,399,2000,1777,65,20,8.0
3947,121,12,2,480,50,55,375,2000,1813,64,20,8.0
3948,121,12,3,480,53,36,391,2000,1926,78,34,8.0
3949,122,1,1,480,31,60,389,3150,2741,123,44,4.5
3950,122,1,2,480,59,44,377,3150,3020,127,51,4.5
3951,122,1,3,480,35,6,439,3150,2821,123,60,4.5
3952,122,2,1,480,40,40,400,3150,2875,92,40,4.8
3953,122,2,2,480,44,41,395,3150,2920,99,46,4.8
3954,122,2,3,480,33,46,401,3150,2546,105,42,4.8
3955,122,3,1,480,36,80,364,3150,2870,105,21,5.0
3956,122,3,2,480,38,73,369,3150,3001,101,23,5.0
3957,122,3,3,480,36,116,328,3150,2681,116,53,5.0
3958,122,4,1,480,59,112,309,2100,1692,56,19,6.0
3959,122,4,2,480,50,55,375,2100,1927,65,24,6.0
3960,122,4,3,480,33,55,392,2100,2014,93,40,6.0
3961,122,5,1,480,31,33,416,2100,1688,56,11,6.2
3962,122,5,2,480,43,25,412,2100,2027,67,26,6.2
3963,122,5,3,480,30,40,410,2100,2023,82,40,6.2
3964,122,6,1,480,45,6,429,4200,3488,136,42,3.5
3965,122,6,2,480,51,47,382,4200,3856,164,69,3.5
3966,122,6,3,480,59,22,399,4200,3654,131,26,3.5
3967,122,7,1,480,58,14,408,4200,3269,102,43,3.8
3968,122,7,2,480,58,39,383,4200,4076,157,77,3.8
3969,122,7,3,480,49,46,385,4200,3713,133,60,3.8
3970,122,8,1,480,36,53,391,2100,1591,57,24,7.0
3971,122,8,2,480,40,6,434,2100,1757,78,24,7.0
3972,122,8,3,480,32,56,392,2100,1576,56,17,7.0
3973,122,9,1,480,30,30,420,2100,1759,53,22,7.5
3974,122,9,2,480,38,9,433,2100,1689,62,14,7.5
3975,122,9,3,480,41,18,421,2100,1639,63,26,7.5
3976,122,10,1,480,33,41,406,4200,3386,89,34,2.5
3977,122,10,2,480,35,44,401,4200,3282,115,39,2.5
3978,122,10,3,480,58,50,372,4200,3268,122,34,2.5
3979,122,11,1,480,33,59,388,4200,4068,123,53,2.7
3980,122,11,2,480,58,56,366,4200,3588,128,60,2.7
3981,122,11,3,480,37,17,426,4200,3342,96,45,2.7
3982,122,12,1,480,44,17,419,2100,1716,69,21,8.0
3983,122,12,2,480,47,41,392,2100,1889,87,37,8.0
3984,122,12,3,480,38,19,423,2100,1898,65,17,8.0
3985,123,1,1,480,47,26,407,3150,2740,114,32,4.5
3986,123,1,2,480,56,47,377,3150,2975,109,47,4.5
3987,123,1,3,480,47,13,420,3150,2691,107,38,4.5
3988,123,2,1,480,39,46,395,3150,2888,132,35,4.8
3989,123,2,2,480,34,56,390,3150,2413,92,42,4.8
3990,123,2,3,480,50,60,370,3150,2455,76,25,4.8
3991,123,3,1,480,49,41,390,3150,2613,114,35,5.0
3992,123,3,2,480,52,44,384,3150,2726,115,28,5.0
3993,123,3,3,480,46,53,381,3150,2558,82,20,5.0
3994,123,4,1,480,34,32,414,2100,1859,67,20,6.0
3995,123,4,2,480,36,40,404,2100,1997,79,28,6.0
3996,123,4,3,480,45,75,360,2100,1740,68,19,6.0
3997,123,5,1,480,53,10,417,2100,1968,65,14,6.2
3998,123,5,2,480,51,55,374,2100,1779,69,21,6.2
3999,123,5,3,480,48,42,390,2100,1593,59,18,6.2
4000,123,6,1,480,45,31,404,4200,4083,157,77,3.5
4001,123,6,2,480,56,27,397,4200,3179,104,33,3.5
4002,123,6,3,480,60,29,391,4200,3243,121,36,3.5
4003,123,7,1,480,54,12,414,4200,3436,154,44,3.8
4004,123,7,2,480,40,42,398,4200,3741,139,37,3.8
4005,123,7,3,480,49,35,396,4200,3721,133,35,3.8
4006,123,8,1,480,36,48,396,2100,1999,74,28,7.0
4007,123,8,2,480,60,39,381,2100,1875,64,23,7.0
4008,123,8,3,480,37,26,417,2100,1790,57,12,7.0
4009,123,9,1,480,42,47,391,2100,1707,63,30,7.5
4010,123,9,2,480,51,48,381,2100,1842,84,40,7.5
4011,123,9,3,480,55,35,390,2100,1622,66,29,7.5
4012,123,10,1,480,39,110,331,4200,3708,75,36,2.5
4013,123,10,2,480,47,112,321,4200,3530,95,31,2.5
4014,123,10,3,480,39,83,358,4200,4101,109,39,2.5
4015,123,11,1,480,39,29,412,4200,3659,94,33,2.7
4016,123,11,2,480,36,31,413,4200,3300,123,59,2.7
4017,123,11,3,480,48,46,386,4200,3767,111,49,2.7
4018,123,12,1,480,51,38,391,2100,1575,67,28,8.0
4019,123,12,2,480,56,19,405,2100,2011,91,32,8.0
4020,123,12,3,480,37,26,417,2100,2056,72,21,8.0
4021,124,1,1,480,35,37,408,3150,3011,128,29,4.5
4022,124,1,2,480,31,15,434,3150,2892,128,27,4.5
4023,124,1,3,480,56,52,372,3150,2868,112,44,4.5
4024,124,2,1,480,35,53,392,3150,2633,116,28,4.8
4025,124,2,2,480,38,59,383,3150,2393,86,27,4.8
4026,124,2,3,480,58,40,382,3150,2835,106,41,4.8
4027,124,3,1,480,33,85,362,3150,2493,101,39,5.0
4028,124,3,2,480,55,62,363,3150,2654,112,45,5.0
4029,124,3,3,480,32,109,339,3150,2518,102,26,5.0
4030,124,4,1,480,57,104,319,2100,1802,81,27,6.0
4031,124,4,2,480,46,86,348,2100,1854,63,19,6.0
4032,124,4,3,480,45,74,361,2100,1851,77,30,6.0
4033,124,5,1,480,54,35,391,2100,1951,67,16,6.2
4034,124,5,2,480,48,44,388,2100,1863,60,23,6.2
4035,124,5,3,480,35,40,405,2100,1716,64,17,6.2
4036,124,6,1,480,59,51,370,4200,3171,146,47,3.5
4037,124,6,2,480,51,37,392,4200,3287,144,65,3.5
4038,124,6,3,480,56,29,395,4200,4022,132,45,3.5
4039,124,7,1,480,54,21,405,4200,3725,166,43,3.8
4040,124,7,2,480,45,41,394,4200,3394,153,73,3.8
4041,124,7,3,480,44,17,419,4200,3634,146,56,3.8
4042,124,8,1,480,36,14,430,2100,1906,71,25,7.0
4043,124,8,2,480,60,47,373,2100,1944,85,32,7.0
4044,124,8,3,480,53,47,380,2100,1827,74,23,7.0
4045,124,9,1,480,39,27,414,2100,1801,74,28,7.5
4046,124,9,2,480,47,18,415,2100,1954,75,33,7.5
4047,124,9,3,480,52,42,386,2100,2037,87,21,7.5
4048,124,10,1,480,36,62,382,4200,3682,138,57,2.5
4049,124,10,2,480,33,90,357,4200,3436,104,37,2.5
4050,124,10,3,480,46,105,329,4200,3905,90,39,2.5
4051,124,11,1,480,51,58,371,4200,3809,109,43,2.7
4052,124,11,2,480,30,18,432,4200,3349,95,33,2.7
4053,124,11,3,480,30,58,392,4200,3737,123,38,2.7
4054,124,12,1,480,39,38,403,2100,1817,60,25,8.0
4055,124,12,2,480,40,48,392,2100,1888,67,32,8.0
4056,124,12,3,480,48,43,389,2100,1703,62,25,8.0
4057,125,1,1,480,40,26,414,3150,2620,88,34,4.5
4058,125,1,2,480,57,35,388,3150,2495,108,37,4.5
4059,125,2,1,480,57,38,385,3150,2728,99,40,4.8
4060,125,2,2,480,41,33,406,3150,2594,98,26,4.8
4061,125,3,1,480,49,42,389,3150,2507,109,35,5.0
4062,125,3,2,480,52,42,386,3150,2934,133,35,5.0
4063,125,4,1,480,40,79,361,2100,1981,63,27,6.0
4064,125,4,2,480,50,74,356,2100,1965,79,20,6.0
4065,125,5,1,480,39,27,414,2100,1904,77,25,6.2
4066,125,5,2,480,45,49,386,2100,1925,73,30,6.2
4067,125,6,1,480,53,50,377,4200,3574,128,54,3.5
4068,125,6,2,480,47,32,401,4200,3910,162,60,3.5
4069,125,7,1,480,48,38,394,4200,3348,140,31,3.8
4070,125,7,2,480,57,38,385,4200,4095,131,30,3.8
4071,125,8,1,480,53,56,371,2100,2040,75,23,7.0
4072,125,8,2,480,46,11,423,2100,1661,60,17,7.0
4073,125,9,1,480,35,35,410,2100,1653,65,29,7.5
4074,125,9,2,480,41,40,399,2100,1595,74,30,7.5
4075,125,10,1,480,59,58,363,4200,3421,86,19,2.5
4076,125,10,2,480,47,70,363,4200,3639,111,24,2.5
4077,125,11,1,480,33,40,407,4200,3622,107,48,2.7
4078,125,11,2,480,45,37,398,4200,3318,99,47,2.7
4079,125,12,1,480,49,10,421,2100,1940,75,29,8.0
4080,125,12,2,480,48,21,411,2100,1831,70,28,8.0
4081,126,1,1,480,46,58,376,3150,2434,105,42,4.5
4082,126,1,2,480,31,12,437,3150,2673,83,19,4.5
4083,126,2,1,480,39,56,385,3150,2411,109,31,4.8
4084,126,2,2,480,59,47,374,3150,2969,125,29,4.8
4085,126,3,1,480,52,57,371,3150,2849,87,39,5.0
4086,126,3,2,480,55,77,348,3150,2959,126,49,5.0
4087,126,4,1,480,52,42,386,2100,1964,81,24,6.0
4088,126,4,2,480,59,110,311,2100,2008,60,24,6.0
4089,126,5,1,480,46,29,405,2100,1916,89,36,6.2
4090,126,5,2,480,30,21,429,2100,1974,68,22,6.2
4091,126,6,1,480,35,41,404,4200,3409,127,39,3.5
4092,126,6,2,480,46,60,374,4200,3935,137,36,3.5
4093,126,7,1,480,48,43,389,4200,3797,172,35,3.8
4094,126,7,2,480,40,6,434,4200,3653,148,33,3.8
4095,126,8,1,480,55,19,406,2100,1684,57,20,7.0
4096,126,8,2,480,36,47,397,2100,1934,77,27,7.0
4097,126,9,1,480,34,6,440,2100,1891,84,41,7.5
4098,126,9,2,480,39,9,432,2100,1959,87,33,7.5
4099,126,10,1,480,46,113,321,4200,3748,114,43,2.5
4100,126,10,2,480,52,67,361,4200,3968,91,28,2.5
4101,126,11,1,480,40,51,389,4200,3423,128,35,2.7
4102,126,11,2,480,42,39,399,4200,3210,116,24,2.7
4103,126,12,1,480,41,40,399,2100,1895,87,22,8.0
4104,126,12,2,480,55,15,410,2100,1609,72,30,8.0
4105,127,1,1,480,40,58,382,3150,2812,122,56,4.5
4106,127,1,2,480,31,52,397,3150,3012,116,47,4.5
4107,127,1,3,480,55,7,418,3150,2533,83,25,4.5
4108,127,2,1,480,32,21,427,3150,2568,109,37,4.8
4109,127,2,2,480,53,13,414,3150,2541,87,40,4.8
4110,127,2,3,480,56,41,383,3150,2890,88,27,4.8
4111,127,3,1,480,41,118,321,3150,2918,118,52,5.0
4112,127,3,2,480,43,90,347,3150,2615,121,27,5.0
4113,127,3,3,480,50,79,351,3150,3066,142,48,5.0
4114,127,4,1,480,41,64,375,2100,1672,75,35,6.0
4115,127,4,2,480,59,33,388,2100,1945,82,32,6.0
4116,127,4,3,480,52,95,333,2100,1906,74,20,6.0
4117,127,5,1,480,60,23,397,2100,2043,63,14,6.2
4118,127,5,2,480,31,28,421,2100,1829,56,25,6.2
4119,127,5,3,480,60,59,361,2100,1742,61,27,6.2
4120,127,6,1,480,49,20,411,4200,3304,111,43,3.5
4121,127,6,2,480,50,32,398,4200,3469,114,29,3.5
4122,127,6,3,480,44,53,383,4200,3387,152,35,3.5
4123,127,7,1,480,36,25,419,4200,3235,143,56,3.8
4124,127,7,2,480,39,27,414,4200,3474,116,42,3.8
4125,127,7,3,480,40,54,386,4200,3720,133,26,3.8
4126,127,8,1,480,41,56,383,2100,1895,73,32,7.0
4127,127,8,2,480,39,56,385,2100,1968,73,16,7.0
4128,127,8,3,480,36,8,436,2100,1822,74,29,7.0
4129,127,9,1,480,35,8,437,2100,1936,86,27,7.5
4130,127,9,2,480,51,21,408,2100,1940,64,19,7.5
4131,127,9,3,480,30,12,438,2100,1865,81,31,7.5
4132,127,10,1,480,44,103,333,4200,3677,128,37,2.5
4133,127,10,2,480,57,72,351,4200,3907,79,21,2.5
4134,127,10,3,480,56,101,323,4200,3843,137,53,2.5
4135,127,11,1,480,34,11,435,4200,3328,112,29,2.7
4136,127,11,2,480,48,49,383,4200,3701,134,47,2.7
4137,127,11,3,480,41,54,385,4200,3703,80,20,2.7
4138,127,12,1,480,38,56,386,2100,1822,57,19,8.0
4139,127,12,2,480,54,46,380,2100,1922,60,16,8.0
4140,127,12,3,480,46,48,386,2100,1590,69,25,8.0
4141,128,1,1,480,40,29,411,3150,3056,130,59,4.5
4142,128,1,2,480,31,24,425,3150,2395,105,47,4.5
4143,128,1,3,480,58,56,366,3150,2618,115,41,4.5
