id_parada,id_data,id_maquina,id_turno,inicio_parada,fim_parada,duracao_min,tipo_parada,categoria,descricao
6009,93,8,3,2024-04-03 00:00:00,2024-04-03 00:58:00,58,Não Planejada,Falta Material,Parada não planejada por falta material
6010,93,9,1,2024-04-02 06:00:00,2024-04-02 06:52:00,52,Planejada,Setup,Setup de rotina
6011,93,9,1,2024-04-02 08:00:00,2024-04-02 08:29:00,29,Não Planejada,Mecânica,Parada não planejada por mecânica
6012,93,9,2,2024-04-02 14:00:00,2024-04-02 14:38:00,38,Planejada,Setup,Setup de rotina
6013,93,9,2,2024-04-02 16:00:00,2024-04-02 16:23:00,23,Não Planejada,Mecânica,Parada não planejada por mecânica
6014,93,9,3,2024-04-02 22:00:00,2024-04-02 22:51:00,51,Planejada,Reunião,Reunião de rotina
6015,93,9,3,2024-04-03 00:00:00,2024-04-03 00:12:00,12,Não Planejada,Elétrica,Parada não planejada por elétrica
6016,93,10,1,2024-04-02 06:00:00,2024-04-02 06:45:00,45,Planejada,Setup,Setup de rotina
6017,93,10,1,2024-04-02 08:00:00,2024-04-02 08:31:00,31,Não Planejada,Mecânica,Parada não planejada por mecânica
6018,93,10,2,2024-04-02 14:00:00,2024-04-02 14:52:00,52,Planejada,Setup,Setup de rotina
6019,93,10,2,2024-04-02 16:00:00,2024-04-02 17:35:00,95,Não Planejada,Elétrica,Parada não planejada por elétrica
6020,93,10,3,2024-04-02 22:00:00,2024-04-02 22:48:00,48,Planejada,Limpeza,Limpeza de rotina
6021,93,10,3,2024-04-03 00:00:00,2024-04-03 01:25:00,85,Não Planejada,Elétrica,Parada não planejada por elétrica
6022,93,11,1,2024-04-02 06:00:00,2024-04-02 06:52:00,52,Planejada,Setup,Setup de rotina
6023,93,11,1,2024-04-02 08:00:00,2024-04-02 08:24:00,24,Não Planejada,Mecânica,Parada não planejada por mecânica
6024,93,11,2,2024-04-02 14:00:00,2024-04-02 14:57:00,57,Planejada,Setup,Setup de rotina
6025,93,11,2,2024-04-02 16:00:00,2024-04-02 16:51:00,51,Não Planejada,Falta Material,Parada não planejada por falta material
6026,93,11,3,2024-04-02 22:00:00,2024-04-02 22:45:00,45,Planejada,Setup,Setup de rotina
6027,93,11,3,2024-04-03 00:00:00,2024-04-03 00:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
6028,93,12,1,2024-04-02 06:00:00,2024-04-02 06:44:00,44,Planejada,Setup,Setup de rotina
6029,93,12,1,2024-04-02 08:00:00,2024-04-02 08:47:00,47,Não Planejada,Mecânica,Parada não planejada por mecânica
6030,93,12,2,2024-04-02 14:00:00,2024-04-02 14:53:00,53,Planejada,Setup,Setup de rotina
6031,93,12,2,2024-04-02 16:00:00,2024-04-02 16:55:00,55,Não Planejada,Elétrica,Parada não planejada por elétrica
6032,93,12,3,2024-04-02 22:00:00,2024-04-02 22:36:00,36,Planejada,Reunião,Reunião de rotina
6033,93,12,3,2024-04-03 00:00:00,2024-04-03 00:15:00,15,Não Planejada,Mecânica,Parada não planejada por mecânica
6034,94,1,1,2024-04-03 06:00:00,2024-04-03 06:52:00,52,Planejada,Setup,Setup de rotina
6035,94,1,1,2024-04-03 08:00:00,2024-04-03 08:59:00,59,Não Planejada,Elétrica,Parada não planejada por elétrica
6036,94,1,2,2024-04-03 14:00:00,2024-04-03 14:48:00,48,Planejada,Limpeza,Limpeza de rotina
6037,94,1,2,2024-04-03 16:00:00,2024-04-03 16:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
6038,94,1,3,2024-04-03 22:00:00,2024-04-03 22:52:00,52,Planejada,Limpeza,Limpeza de rotina
6039,94,1,3,2024-04-04 00:00:00,2024-04-04 00:34:00,34,Não Planejada,Falta Material,Parada não planejada por falta material
6040,94,2,1,2024-04-03 06:00:00,2024-04-03 06:34:00,34,Planejada,Setup,Setup de rotina
6041,94,2,1,2024-04-03 08:00:00,2024-04-03 08:45:00,45,Não Planejada,Mecânica,Parada não planejada por mecânica
6042,94,2,2,2024-04-03 14:00:00,2024-04-03 14:33:00,33,Planejada,Limpeza,Limpeza de rotina
6043,94,2,2,2024-04-03 16:00:00,2024-04-03 16:25:00,25,Não Planejada,Elétrica,Parada não planejada por elétrica
6044,94,2,3,2024-04-03 22:00:00,2024-04-03 22:49:00,49,Planejada,Setup,Setup de rotina
6045,94,2,3,2024-04-04 00:00:00,2024-04-04 00:24:00,24,Não Planejada,Mecânica,Parada não planejada por mecânica
6046,94,3,1,2024-04-03 06:00:00,2024-04-03 06:57:00,57,Planejada,Setup,Setup de rotina
6047,94,3,1,2024-04-03 08:00:00,2024-04-03 09:01:00,61,Não Planejada,Elétrica,Parada não planejada por elétrica
6048,94,3,2,2024-04-03 14:00:00,2024-04-03 14:34:00,34,Planejada,Setup,Setup de rotina
6049,94,3,2,2024-04-03 16:00:00,2024-04-03 16:54:00,54,Não Planejada,Mecânica,Parada não planejada por mecânica
6050,94,3,3,2024-04-03 22:00:00,2024-04-03 22:57:00,57,Planejada,Limpeza,Limpeza de rotina
6051,94,3,3,2024-04-04 00:00:00,2024-04-04 01:42:00,102,Não Planejada,Mecânica,Parada não planejada por mecânica
6052,94,4,1,2024-04-03 06:00:00,2024-04-03 06:55:00,55,Planejada,Limpeza,Limpeza de rotina
6053,94,4,1,2024-04-03 08:00:00,2024-04-03 09:23:00,83,Não Planejada,Elétrica,Parada não planejada por elétrica
6054,94,4,2,2024-04-03 14:00:00,2024-04-03 14:56:00,56,Planejada,Setup,Setup de rotina
6055,94,4,2,2024-04-03 16:00:00,2024-04-03 17:52:00,112,Não Planejada,Elétrica,Parada não planejada por elétrica
6056,94,4,3,2024-04-03 22:00:00,2024-04-03 22:32:00,32,Planejada,Reunião,Reunião de rotina
6057,94,4,3,2024-04-04 00:00:00,2024-04-04 01:36:00,96,Não Planejada,Elétrica,Parada não planejada por elétrica
6058,94,5,1,2024-04-03 06:00:00,2024-04-03 06:34:00,34,Planejada,Setup,Setup de rotina
6059,94,5,1,2024-04-03 08:00:00,2024-04-03 08:53:00,53,Não Planejada,Falta Material,Parada não planejada por falta material
6060,94,5,2,2024-04-03 14:00:00,2024-04-03 14:46:00,46,Planejada,Limpeza,Limpeza de rotina
6061,94,5,2,2024-04-03 16:00:00,2024-04-03 16:12:00,12,Não Planejada,Mecânica,Parada não planejada por mecânica
6062,94,5,3,2024-04-03 22:00:00,2024-04-03 22:38:00,38,Planejada,Setup,Setup de rotina
6063,94,5,3,2024-04-04 00:00:00,2024-04-04 00:15:00,15,Não Planejada,Elétrica,Parada não planejada por elétrica
6064,94,6,1,2024-04-03 06:00:00,2024-04-03 06:50:00,50,Planejada,Limpeza,Limpeza de rotina
6065,94,6,1,2024-04-03 08:00:00,2024-04-03 08:55:00,55,Não Planejada,Elétrica,Parada não planejada por elétrica
6066,94,6,2,2024-04-03 14:00:00,2024-04-03 14:49:00,49,Planejada,Setup,Setup de rotina
6067,94,6,2,2024-04-03 16:00:00,2024-04-03 16:58:00,58,Não Planejada,Mecânica,Parada não planejada por mecânica
6068,94,6,3,2024-04-03 22:00:00,2024-04-03 22:53:00,53,Planejada,Setup,Setup de rotina
6069,94,6,3,2024-04-04 00:00:00,2024-04-04 00:07:00,7,Não Planejada,Mecânica,Parada não planejada por mecânica
6070,94,7,1,2024-04-03 06:00:00,2024-04-03 06:39:00,39,Planejada,Setup,Setup de rotina
6071,94,7,1,2024-04-03 08:00:00,2024-04-03 08:35:00,35,Não Planejada,Mecânica,Parada não planejada por mecânica
6072,94,7,2,2024-04-03 14:00:00,2024-04-03 14:54:00,54,Planejada,Setup,Setup de rotina
6073,94,7,2,2024-04-03 16:00:00,2024-04-03 16:11:00,11,Não Planejada,Falta Material,Parada não planejada por falta material
6074,94,7,3,2024-04-03 22:00:00,2024-04-03 22:57:00,57,Planejada,Setup,Setup de rotina
6075,94,7,3,2024-04-04 00:00:00,2024-04-04 00:37:00,37,Não Planejada,Mecânica,Parada não planejada por mecânica
6076,94,8,1,2024-04-03 06:00:00,2024-04-03 06:33:00,33,Planejada,Setup,Setup de rotina
6077,94,8,1,2024-04-03 08:00:00,2024-04-03 08:08:00,8,Não Planejada,Mecânica,Parada não planejada por mecânica
6078,94,8,2,2024-04-03 14:00:00,2024-04-03 14:30:00,30,Planejada,Limpeza,Limpeza de rotina
6079,94,8,2,2024-04-03 16:00:00,2024-04-03 16:24:00,24,Não Planejada,Mecânica,Parada não planejada por mecânica
6080,94,8,3,2024-04-03 22:00:00,2024-04-03 22:53:00,53,Planejada,Setup,Setup de rotina
6081,94,8,3,2024-04-04 00:00:00,2024-04-04 00:34:00,34,Não Planejada,Mecânica,Parada não planejada por mecânica
6082,94,9,1,2024-04-03 06:00:00,2024-04-03 06:58:00,58,Planejada,Setup,Setup de rotina
6083,94,9,1,2024-04-03 08:00:00,2024-04-03 08:44:00,44,Não Planejada,Mecânica,Parada não planejada por mecânica
6084,94,9,2,2024-04-03 14:00:00,2024-04-03 14:38:00,38,Planejada,Limpeza,Limpeza de rotina
6085,94,9,2,2024-04-03 16:00:00,2024-04-03 16:48:00,48,Não Planejada,Mecânica,Parada não planejada por mecânica
6086,94,9,3,2024-04-03 22:00:00,2024-04-03 22:33:00,33,Planejada,Limpeza,Limpeza de rotina
6087,94,9,3,2024-04-04 00:00:00,2024-04-04 00:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
6088,94,10,1,2024-04-03 06:00:00,2024-04-03 06:34:00,34,Planejada,Setup,Setup de rotina
6089,94,10,1,2024-04-03 08:00:00,2024-04-03 09:42:00,102,Não Planejada,Elétrica,Parada não planejada por elétrica
6090,94,10,2,2024-04-03 14:00:00,2024-04-03 14:42:00,42,Planejada,Reunião,Reunião de rotina
6091,94,10,2,2024-04-03 16:00:00,2024-04-03 17:53:00,113,Não Planejada,Mecânica,Parada não planejada por mecânica
6092,94,10,3,2024-04-03 22:00:00,2024-04-03 23:00:00,60,Planejada,Setup,Setup de rotina
6093,94,10,3,2024-04-04 00:00:00,2024-04-04 00:54:00,54,Não Planejada,Elétrica,Parada não planejada por elétrica
6094,94,11,1,2024-04-03 06:00:00,2024-04-03 06:39:00,39,Planejada,Limpeza,Limpeza de rotina
6095,94,11,1,2024-04-03 08:00:00,2024-04-03 08:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
6096,94,11,2,2024-04-03 14:00:00,2024-04-03 14:46:00,46,Planejada,Reunião,Reunião de rotina
6097,94,11,2,2024-04-03 16:00:00,2024-04-03 16:17:00,17,Não Planejada,Elétrica,Parada não planejada por elétrica
6098,94,11,3,2024-04-03 22:00:00,2024-04-03 22:37:00,37,Planejada,Limpeza,Limpeza de rotina
6099,94,11,3,2024-04-04 00:00:00,2024-04-04 00:30:00,30,Não Planejada,Mecânica,Parada não planejada por mecânica
6100,94,12,1,2024-04-03 06:00:00,2024-04-03 06:30:00,30,Planejada,Limpeza,Limpeza de rotina
6101,94,12,1,2024-04-03 08:00:00,2024-04-03 08:56:00,56,Não Planejada,Mecânica,Parada não planejada por mecânica
6102,94,12,2,2024-04-03 14:00:00,2024-04-03 14:42:00,42,Planejada,Setup,Setup de rotina
6103,94,12,2,2024-04-03 16:00:00,2024-04-03 16:35:00,35,Não Planejada,Falta Material,Parada não planejada por falta material
6104,94,12,3,2024-04-03 22:00:00,2024-04-03 22:43:00,43,Planejada,Setup,Setup de rotina
6105,94,12,3,2024-04-04 00:00:00,2024-04-04 00:43:00,43,Não Planejada,Falta Material,Parada não planejada por falta material
6106,95,1,1,2024-04-04 06:00:00,2024-04-04 06:49:00,49,Planejada,Setup,Setup de rotina
6107,95,1,1,2024-04-04 08:00:00,2024-04-04 08:10:00,10,Não Planejada,Falta Material,Parada não planejada por falta material
6108,95,1,2,2024-04-04 14:00:00,2024-04-04 14:46:00,46,Planejada,Setup,Setup de rotina
6109,95,1,2,2024-04-04 16:00:00,2024-04-04 16:35:00,35,Não Planejada,Elétrica,Parada não planejada por elétrica
6110,95,1,3,2024-04-04 22:00:00,2024-04-04 22:34:00,34,Planejada,Setup,Setup de rotina
6111,95,1,3,2024-04-05 00:00:00,2024-04-05 00:08:00,8,Não Planejada,Mecânica,Parada não planejada por mecânica
6112,95,2,1,2024-04-04 06:00:00,2024-04-04 06:43:00,43,Planejada,Limpeza,Limpeza de rotina
6113,95,2,1,2024-04-04 08:00:00,2024-04-04 08:12:00,12,Não Planejada,Elétrica,Parada não planejada por elétrica
6114,95,2,2,2024-04-04 14:00:00,2024-04-04 14:45:00,45,Planejada,Setup,Setup de rotina
6115,95,2,2,2024-04-04 16:00:00,2024-04-04 16:19:00,19,Não Planejada,Mecânica,Parada não planejada por mecânica
6116,95,2,3,2024-04-04 22:00:00,2024-04-04 22:33:00,33,Planejada,Setup,Setup de rotina
6117,95,2,3,2024-04-05 00:00:00,2024-04-05 00:26:00,26,Não Planejada,Mecânica,Parada não planejada por mecânica
6118,95,3,1,2024-04-04 06:00:00,2024-04-04 06:57:00,57,Planejada,Setup,Setup de rotina
6119,95,3,1,2024-04-04 08:00:00,2024-04-04 09:13:00,73,Não Planejada,Falta Material,Parada não planejada por falta material
6120,95,3,2,2024-04-04 14:00:00,2024-04-04 14:54:00,54,Planejada,Setup,Setup de rotina
6121,95,3,2,2024-04-04 16:00:00,2024-04-04 16:38:00,38,Não Planejada,Mecânica,Parada não planejada por mecânica
6122,95,3,3,2024-04-04 22:00:00,2024-04-04 22:49:00,49,Planejada,Reunião,Reunião de rotina
6123,95,3,3,2024-04-05 00:00:00,2024-04-05 01:41:00,101,Não Planejada,Mecânica,Parada não planejada por mecânica
6124,95,4,1,2024-04-04 06:00:00,2024-04-04 06:40:00,40,Planejada,Setup,Setup de rotina
6125,95,4,1,2024-04-04 08:00:00,2024-04-04 08:37:00,37,Não Planejada,Elétrica,Parada não planejada por elétrica
6126,95,4,2,2024-04-04 14:00:00,2024-04-04 14:40:00,40,Planejada,Limpeza,Limpeza de rotina
6127,95,4,2,2024-04-04 16:00:00,2024-04-04 17:19:00,79,Não Planejada,Elétrica,Parada não planejada por elétrica
6128,95,4,3,2024-04-04 22:00:00,2024-04-04 22:35:00,35,Planejada,Limpeza,Limpeza de rotina
6129,95,4,3,2024-04-05 00:00:00,2024-04-05 01:16:00,76,Não Planejada,Mecânica,Parada não planejada por mecânica
6130,95,5,1,2024-04-04 06:00:00,2024-04-04 06:39:00,39,Planejada,Setup,Setup de rotina
6131,95,5,1,2024-04-04 08:00:00,2024-04-04 08:58:00,58,Não Planejada,Elétrica,Parada não planejada por elétrica
6132,95,5,2,2024-04-04 14:00:00,2024-04-04 14:44:00,44,Planejada,Setup,Setup de rotina
6133,95,5,2,2024-04-04 16:00:00,2024-04-04 16:30:00,30,Não Planejada,Mecânica,Parada não planejada por mecânica
6134,95,5,3,2024-04-04 22:00:00,2024-04-04 22:41:00,41,Planejada,Limpeza,Limpeza de rotina
6135,95,5,3,2024-04-05 00:00:00,2024-04-05 00:52:00,52,Não Planejada,Elétrica,Parada não planejada por elétrica
6136,95,6,1,2024-04-04 06:00:00,2024-04-04 06:55:00,55,Planejada,Setup,Setup de rotina
6137,95,6,1,2024-04-04 08:00:00,2024-04-04 08:54:00,54,Não Planejada,Falta Material,Parada não planejada por falta material
6138,95,6,2,2024-04-04 14:00:00,2024-04-04 14:53:00,53,Planejada,Limpeza,Limpeza de rotina
6139,95,6,2,2024-04-04 16:00:00,2024-04-04 16:39:00,39,Não Planejada,Falta Material,Parada não planejada por falta material
6140,95,6,3,2024-04-04 22:00:00,2024-04-04 22:31:00,31,Planejada,Reunião,Reunião de rotina
6141,95,6,3,2024-04-05 00:00:00,2024-04-05 00:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
6142,95,7,1,2024-04-04 06:00:00,2024-04-04 06:40:00,40,Planejada,Limpeza,Limpeza de rotina
6143,95,7,1,2024-04-04 08:00:00,2024-04-04 08:31:00,31,Não Planejada,Elétrica,Parada não planejada por elétrica
6144,95,7,2,2024-04-04 14:00:00,2024-04-04 14:55:00,55,Planejada,Limpeza,Limpeza de rotina
6145,95,7,2,2024-04-04 16:00:00,2024-04-04 16:53:00,53,Não Planejada,Elétrica,Parada não planejada por elétrica
6146,95,7,3,2024-04-04 22:00:00,2024-04-04 22:43:00,43,Planejada,Setup,Setup de rotina
6147,95,7,3,2024-04-05 00:00:00,2024-04-05 00:11:00,11,Não Planejada,Mecânica,Parada não planejada por mecânica
6148,95,8,1,2024-04-04 06:00:00,2024-04-04 06:44:00,44,Planejada,Setup,Setup de rotina
6149,95,8,1,2024-04-04 08:00:00,2024-04-04 08:37:00,37,Não Planejada,Falta Material,Parada não planejada por falta material
6150,95,8,2,2024-04-04 14:00:00,2024-04-04 14:46:00,46,Planejada,Limpeza,Limpeza de rotina
6151,95,8,2,2024-04-04 16:00:00,2024-04-04 16:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
6152,95,8,3,2024-04-04 22:00:00,2024-04-04 22:37:00,37,Planejada,Setup,Setup de rotina
6153,95,9,1,2024-04-04 06:00:00,2024-04-04 06:50:00,50,Planejada,Limpeza,Limpeza de rotina
6154,95,9,1,2024-04-04 08:00:00,2024-04-04 08:36:00,36,Não Planejada,Mecânica,Parada não planejada por mecânica
6155,95,9,2,2024-04-04 14:00:00,2024-04-04 14:30:00,30,Planejada,Setup,Setup de rotina
6156,95,9,2,2024-04-04 16:00:00,2024-04-04 16:11:00,11,Não Planejada,Mecânica,Parada não planejada por mecânica
6157,95,9,3,2024-04-04 22:00:00,2024-04-04 22:56:00,56,Planejada,Reunião,Reunião de rotina
6158,95,9,3,2024-04-05 00:00:00,2024-04-05 00:07:00,7,Não Planejada,Elétrica,Parada não planejada por elétrica
6159,95,10,1,2024-04-04 06:00:00,2024-04-04 06:47:00,47,Planejada,Setup,Setup de rotina
6160,95,10,1,2024-04-04 08:00:00,2024-04-04 09:19:00,79,Não Planejada,Mecânica,Parada não planejada por mecânica
6161,95,10,2,2024-04-04 14:00:00,2024-04-04 14:50:00,50,Planejada,Limpeza,Limpeza de rotina
6162,95,10,2,2024-04-04 16:00:00,2024-04-04 17:59:00,119,Não Planejada,Falta Material,Parada não planejada por falta material
6163,95,10,3,2024-04-04 22:00:00,2024-04-04 22:50:00,50,Planejada,Limpeza,Limpeza de rotina
6164,95,10,3,2024-04-05 00:00:00,2024-04-05 00:50:00,50,Não Planejada,Elétrica,Parada não planejada por elétrica
6165,95,11,1,2024-04-04 06:00:00,2024-04-04 06:56:00,56,Planejada,Setup,Setup de rotina
6166,95,11,1,2024-04-04 08:00:00,2024-04-04 08:23:00,23,Não Planejada,Falta Material,Parada não planejada por falta material
6167,95,11,2,2024-04-04 14:00:00,2024-04-04 14:35:00,35,Planejada,Setup,Setup de rotina
6168,95,11,2,2024-04-04 16:00:00,2024-04-04 16:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
6169,95,11,3,2024-04-04 22:00:00,2024-04-04 22:51:00,51,Planejada,Limpeza,Limpeza de rotina
6170,95,12,1,2024-04-04 06:00:00,2024-04-04 06:55:00,55,Planejada,Reunião,Reunião de rotina
6171,95,12,1,2024-04-04 08:00:00,2024-04-04 08:29:00,29,Não Planejada,Elétrica,Parada não planejada por elétrica
6172,95,12,2,2024-04-04 14:00:00,2024-04-04 14:55:00,55,Planejada,Limpeza,Limpeza de rotina
6173,95,12,2,2024-04-04 16:00:00,2024-04-04 17:00:00,60,Não Planejada,Mecânica,Parada não planejada por mecânica
6174,95,12,3,2024-04-04 22:00:00,2024-04-04 22:56:00,56,Planejada,Setup,Setup de rotina
6175,95,12,3,2024-04-05 00:00:00,2024-04-05 00:58:00,58,Não Planejada,Mecânica,Parada não planejada por mecânica
6176,96,1,1,2024-04-05 06:00:00,2024-04-05 06:52:00,52,Planejada,Setup,Setup de rotina
6177,96,1,1,2024-04-05 08:00:00,2024-04-05 08:35:00,35,Não Planejada,Mecânica,Parada não planejada por mecânica
6178,96,1,2,2024-04-05 14:00:00,2024-04-05 14:52:00,52,Planejada,Limpeza,Limpeza de rotina
6179,96,1,2,2024-04-05 16:00:00,2024-04-05 16:09:00,9,Não Planejada,Mecânica,Parada não planejada por mecânica
6180,96,1,3,2024-04-05 22:00:00,2024-04-05 22:39:00,39,Planejada,Setup,Setup de rotina
6181,96,1,3,2024-04-06 00:00:00,2024-04-06 00:58:00,58,Não Planejada,Mecânica,Parada não planejada por mecânica
6182,96,2,1,2024-04-05 06:00:00,2024-04-05 06:41:00,41,Planejada,Limpeza,Limpeza de rotina
6183,96,2,1,2024-04-05 08:00:00,2024-04-05 08:45:00,45,Não Planejada,Mecânica,Parada não planejada por mecânica
6184,96,2,2,2024-04-05 14:00:00,2024-04-05 14:49:00,49,Planejada,Limpeza,Limpeza de rotina
6185,96,2,2,2024-04-05 16:00:00,2024-04-05 16:10:00,10,Não Planejada,Mecânica,Parada não planejada por mecânica
6186,96,2,3,2024-04-05 22:00:00,2024-04-05 22:48:00,48,Planejada,Limpeza,Limpeza de rotina
6187,96,2,3,2024-04-06 00:00:00,2024-04-06 00:58:00,58,Não Planejada,Elétrica,Parada não planejada por elétrica
6188,96,3,1,2024-04-05 06:00:00,2024-04-05 06:57:00,57,Planejada,Setup,Setup de rotina
6189,96,3,1,2024-04-05 08:00:00,2024-04-05 09:36:00,96,Não Planejada,Elétrica,Parada não planejada por elétrica
6190,96,3,2,2024-04-05 14:00:00,2024-04-05 14:59:00,59,Planejada,Setup,Setup de rotina
6191,96,3,2,2024-04-05 16:00:00,2024-04-05 17:43:00,103,Não Planejada,Falta Material,Parada não planejada por falta material
6192,96,3,3,2024-04-05 22:00:00,2024-04-05 22:48:00,48,Planejada,Limpeza,Limpeza de rotina
6193,96,3,3,2024-04-06 00:00:00,2024-04-06 01:17:00,77,Não Planejada,Mecânica,Parada não planejada por mecânica
6194,96,4,1,2024-04-05 06:00:00,2024-04-05 07:00:00,60,Planejada,Setup,Setup de rotina
6195,96,4,1,2024-04-05 08:00:00,2024-04-05 08:47:00,47,Não Planejada,Elétrica,Parada não planejada por elétrica
6196,96,4,2,2024-04-05 14:00:00,2024-04-05 14:36:00,36,Planejada,Reunião,Reunião de rotina
6197,96,4,2,2024-04-05 16:00:00,2024-04-05 16:32:00,32,Não Planejada,Mecânica,Parada não planejada por mecânica
6198,96,4,3,2024-04-05 22:00:00,2024-04-05 22:36:00,36,Planejada,Limpeza,Limpeza de rotina
6199,96,4,3,2024-04-06 00:00:00,2024-04-06 01:12:00,72,Não Planejada,Elétrica,Parada não planejada por elétrica
6200,96,5,1,2024-04-05 06:00:00,2024-04-05 06:58:00,58,Planejada,Limpeza,Limpeza de rotina
6201,96,5,1,2024-04-05 08:00:00,2024-04-05 09:00:00,60,Não Planejada,Elétrica,Parada não planejada por elétrica
6202,96,5,2,2024-04-05 14:00:00,2024-04-05 14:53:00,53,Planejada,Setup,Setup de rotina
6203,96,5,2,2024-04-05 16:00:00,2024-04-05 16:56:00,56,Não Planejada,Elétrica,Parada não planejada por elétrica
6204,96,5,3,2024-04-05 22:00:00,2024-04-05 23:00:00,60,Planejada,Setup,Setup de rotina
6205,96,5,3,2024-04-06 00:00:00,2024-04-06 00:59:00,59,Não Planejada,Mecânica,Parada não planejada por mecânica
6206,96,6,1,2024-04-05 06:00:00,2024-04-05 06:30:00,30,Planejada,Setup,Setup de rotina
6207,96,6,1,2024-04-05 08:00:00,2024-04-05 08:30:00,30,Não Planejada,Mecânica,Parada não planejada por mecânica
6208,96,6,2,2024-04-05 14:00:00,2024-04-05 14:49:00,49,Planejada,Setup,Setup de rotina
